name,profile_url,rating,reviews_count,location,country,website_url,min_project,hourly_rate,employees,team_size,tagline,services,source,email,contact_form_url,category,sub_category
HOMESHOWOFF INC,https://clutch.co/profile/homeshowoff,5.0,3.0,"Vaughan, Canada",Canada,http://homeshowoff.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"40% Search Engine Optimization, 25% Web Design, 15% Content Marketing+3 services, 10% Generative AI, 5% Logo, 5% Social Media Marketing",Clutch.co,Unreachable,https://homeshowoff.com/contact/,"Design,Marketing","Design Agencies,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
The Moss WDS Inc,https://clutch.co/profile/moss-wds,5.0,3.0,,,https://www.themossstudio.ca/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"30% Web Design, 40% UX/UI Design, 10% Content Marketing+2 services, 10% Graphic Design, 10% Product Design",Clutch.co,Unreachable,https://www.themossstudio.ca/contacts,"Design,Marketing","Design Agencies,UI/UX Design,Web Design,Content Marketing,Digital Marketing,Full-Service Digital"
Practice Cafe,https://clutch.co/profile/practice-cafe,5.0,3.0,"Austin, TX",United States,https://www.practicecafe.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,10 - 49,,,"20% Web Design, 25% Pay Per Click, 25% Search Engine Optimization+3 services, 10% Branding, 10% Graphic Design, 10% Logo",Clutch.co,Unreachable,https://www.practicecafe.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Logo Design,Web Design,Digital Marketing,Full-Service Digital,PPC"
Mighty 8th Media,https://clutch.co/profile/mighty-8th-media,5.0,3.0,"Buford, GA",United States,http://www.m8th.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"20% Web Design, 15% Branding, 15% Digital Strategy+4 services, 15% Print Design, 15% Video Production, 10% Advertising, 10% Search Engine Optimization",Clutch.co,Unreachable,http://www.m8th.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital"
Hexapoint Medical Marketing,https://clutch.co/profile/hexapoint-medical-marketing,5.0,3.0,"Randolph, NJ",United States,https://hexapoint.com/,,$100 - $149 / hr,50 - 249,,,"15% Web Design, 15% Search Engine Optimization, 15% Social Media Marketing+5 services, 15% Web Development, 10% Graphic Design, 10% Media Planning & Buying, 10% Pay Per Click, 10% Video Production",Clutch.co,Unreachable,https://hexapoint.com/,"Design,Marketing","Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Digital Bees,https://clutch.co/profile/digital-bees-0,5.0,2.0,"Pančevo, Serbia",Serbia,https://digitalbees.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,2 - 9,,,"10% Web Design, 40% Web Development, 25% E-Commerce Development+1 service, 25% Search Engine Optimization",Clutch.co,Unreachable,https://digitalbees.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","Web Design,E-Commerce Development,Web Development,Digital Marketing,Full-Service Digital"
Greenhat,https://clutch.co/profile/greenhat,5.0,2.0,"Fortitude Valley, Australia",Australia,https://www.greenhat.net/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$100 - $149 / hr,10 - 49,,,"15% Web Design, 30% Web Development, 15% Branding+4 services, 15% Graphic Design, 10% Mobile App Development, 10% Search Engine Optimization, 5% Email Marketing",Clutch.co,Unreachable,https://www.greenhat.net/,"Design,Development,Marketing","Design Agencies,Web Design,PHP,Python & Django,Web Development,WordPress,Digital Marketing,Full-Service Digital"
Ideas Collide,https://clutch.co/profile/ideas-collide,5.0,2.0,"Phoenix, AZ",United States,http://Ideascollide.com,,$150 - $199 / hr,50 - 249,,,"15% Advertising, 15% Branding, 15% Email Marketing+4 services, 15% Graphic Design, 15% Marketing Strategy, 15% Social Media Marketing, 10% Web Design",Clutch.co,Unreachable,http://Ideascollide.com,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Email Marketing,Full-Service Digital,Social Media Marketing"
Connective Web Design,https://clutch.co/profile/connective-web-design,5.0,2.0,"Katy, TX",United States,https://connectivewebdesign.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$100 - $149 / hr,10 - 49,,,"40% Web Design, 20% Branding, 20% Pay Per Click+1 service, 20% Search Engine Optimization",Clutch.co,Unreachable,https://connectivewebdesign.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC"
Mowgli,https://clutch.co/profile/mowgli,5.0,2.0,"Singapore, Singapore",Singapore,https://mowgli.digital,,$50 - $99 / hr,10 - 49,,,"20% Web Design, 25% Web Development, 20% Branding+2 services, 20% Graphic Design, 15% Pay Per Click",Clutch.co,Unreachable,https://mowgli.digital/contact-us/,"Design,Development,Marketing","Design Agencies,Web Design,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC"
Web Tech Fusion,https://clutch.co/profile/web-tech-fusion,5.0,2.0,"Midlothian, VA",United States,https://www.webtechfusion.com/?utm_source=clutch&utm_medium=directory&utm_campaign=sponorship,,$100 - $149 / hr,10 - 49,,,"20% Web Design, 20% Web Development, 15% Pay Per Click+4 services, 15% Search Engine Optimization, 15% Social Media Marketing, 10% Media Planning & Buying, 5% Digital Strategy",Clutch.co,Unreachable,https://www.webtechfusion.com/?utm_source=clutch&utm_medium=directory&utm_campaign=sponorship,"Design,Development,Marketing","Web Design,PHP,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Tier One Partners,https://clutch.co/profile/tier-one-partners,5.0,2.0,"Boston, MA",United States,https://www.wearetierone.com/,,,10 - 49,,,"10% Web Design, 60% Public Relations, 30% Content Marketing",Clutch.co,Unreachable,https://www.wearetierone.com/contact-us,"Design,Marketing","Web Design,Content Marketing,Digital Marketing,Full-Service Digital,PR Firms"
OMNI Creative Agency,https://clutch.co/profile/omni-creative-agency,5.0,2.0,"Charlotte, NC",United States,https://omni-agency.com/,,$150 - $199 / hr,2 - 9,,,"25% Branding, 20% Pay Per Click, 20% Social Media Marketing+4 services, 15% Marketing Strategy, 10% Logo, 5% Graphic Design, 5% UX/UI Design",Clutch.co,Unreachable,https://omni-agency.com/,"Design,Marketing","Logo Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
ADvine,https://clutch.co/profile/advine,5.0,2.0,"Fresno, CA",United States,https://www.advineagency.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,10 - 49,,,"10% Web Design, 20% Advertising, 20% Social Media Marketing+5 services, 10% Corporate Photography, 10% Graphic Design, 10% Media Planning & Buying, 10% Pay Per Click, 10% Video Production",Clutch.co,Unreachable,https://www.advineagency.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Marketing","Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Digital Pulse,https://clutch.co/profile/digital-pulse-0,5.0,1.0,,,https://digitalpulse.ro?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,2 - 9,,,"15% Web Design, 25% E-Commerce Development, 25% Search Engine Optimization+2 services, 20% Pay Per Click, 15% Web Development",Clutch.co,Unreachable,https://digitalpulse.ro?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","Web Design,E-Commerce Development,Flutter,PHP,WordPress,Digital Marketing,Full-Service Digital,PPC"
Input Logic,https://clutch.co/profile/input-logic,5.0,1.0,"Nanaimo, Canada",Canada,http://inputlogic.ca,,$150 - $199 / hr,10 - 49,,,"25% UX/UI Design, 20% Mobile App Development, 20% Web Development+5 services, 10% Custom Software Development, 10% IoT Development, 5% Branding, 5% Enterprise App Modernization, 5% Logo",Clutch.co,Unreachable,http://inputlogic.ca,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,Python & Django,Web Development"
Dijital Team,https://clutch.co/profile/dijital-team,5.0,1.0,"Brisbane City, Australia",Australia,https://www.dijitalteam.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,< $25 / hr,50 - 249,,,"10% Web Design, 25% Custom Software Development, 25% IT Staff Augmentation+2 services, 25% Other IT Consulting and SI, 15% IT Managed Services",Clutch.co,Unreachable,https://www.dijitalteam.com?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","Web Design,.NET,Custom Software Development,All IT Services,IT Staff Augmentation,Managed IT (MSP)"
Liquid Media,https://clutch.co/profile/liquid-media,5.0,1.0,"Oklahoma City, OK",United States,https://liquid.media/,,$100 - $149 / hr,10 - 49,,,"20% Web Design, 20% Advertising, 20% Social Media Marketing+5 services, 8% Graphic Design, 8% Logo, 8% Media Planning & Buying, 8% Search Engine Optimization, 8% Video Production",Clutch.co,Unreachable,https://liquid.media/contact/,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,Social Media Marketing"
Impakt Digital,https://clutch.co/profile/impakt-digital,5.0,1.0,"Ferndale, MI",United States,https://www.impaktdigital.com/,,$100 - $149 / hr,2 - 9,,,"25% Web Design, 25% Content Marketing, 25% Pay Per Click+1 service, 25% Search Engine Optimization",Clutch.co,Unreachable,https://www.impaktdigital.com/,"Design,Marketing","Web Design,Content Marketing,Digital Marketing,Full-Service Digital,PPC"
Tiger29,https://clutch.co/profile/tiger29,5.0,1.0,"Sioux Falls, SD",United States,https://www.tiger29.com,,$150 - $199 / hr,2 - 9,,,"50% Web Design, 50% Search Engine Optimization",Clutch.co,Unreachable,https://www.tiger29.com/contact-us.html,"Design,Marketing","Web Design,Digital Marketing,Full-Service Digital"
Ignite Digital,https://clutch.co/profile/ignite-digital,4.9,118.0,"Mississauga, Canada",Canada,https://ignitedigital.com/increasing-your-brand-in-seo-lp-clutch/?utm_source=clutch&utm_medium=banner&utm_campaign=clutch_profile,,$50 - $99 / hr,10 - 49,,,"10% Web Design, 50% Search Engine Optimization, 30% Pay Per Click+1 service, 10% Social Media Marketing",Clutch.co,Unreachable,https://ignitedigital.com/increasing-your-brand-in-seo-lp-clutch/?utm_source=clutch&utm_medium=banner&utm_campaign=clutch_profile,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Funnel Boost Media,https://clutch.co/profile/funnel-boost-media,4.9,110.0,"San Antonio, TX",United States,https://funnelboostmedia.net/clutch/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-digital,,$50 - $99 / hr,50 - 249,,,"20/20 Reviews, 9.2/10 Clients & Experience, 9.6/10 Market Presence, 10% Digital Design, 80% Digital Marketing, 10% Other",Clutch.co,Unreachable,https://funnelboostmedia.net/contact-us,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC"
Airdev,https://clutch.co/profile/airdev,4.9,88.0,"San Francisco, CA",United States,https://www.airdev.co/bubble-development/bubble-agency?content=general&utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,50 - 249,,,"10% Web Design, 40% Web Development, 30% Custom Software Development+2 services, 10% Low/No Code Development, 10% Mobile App Development",Clutch.co,Unreachable,https://www.airdev.co/bubble-development/bubble-agency?content=general&utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Web Design,Custom Software Development,Flutter,PHP,Web Development,WordPress"
Merge Rocks,https://clutch.co/profile/merge-rocks,4.9,63.0,"Tallinn, Estonia",Estonia,https://merge.rocks/product-design-offer?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,10 - 49,,,"20/20 Reviews, 10/10 Clients & Experience, 8.7/10 Market Presence, 80% Digital Design, 20% Other",Clutch.co,Unreachable,https://merge.rocks/product-design-offer?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Design Agencies,UI/UX Design,Web Design,Web Development,WordPress"
Qubika,https://clutch.co/profile/qubika,4.9,61.0,"Austin, TX",United States,https://qubika.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=clutch_profile,,$50 - $99 / hr,250 - 999,,,"15% Mobile App Development, 40% AI Development, 30% Cloud Consulting & SI+1 service, 15% UX/UI Design",Clutch.co,Unreachable,https://qubika.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,"Design,Development,IT Services","Design Agencies,UI/UX Design,App Development,All IT Services"
Dualboot Partners,https://clutch.co/profile/dualboot-partners,4.9,56.0,"Charlotte, NC",United States,https://dualbootpartners.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,250 - 999,,,"10% UX/UI Design, 30% Custom Software Development, 20% Web Development+4 services, 10% AI Development, 10% Cloud Consulting & SI, 10% IT Staff Augmentation, 10% Mobile App Development",Clutch.co,Unreachable,https://dualbootpartners.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","UI/UX Design,.NET,Custom Software Development,Flutter,Java,PHP,Python & Django,WordPress,All IT Services,IT Staff Augmentation"
Moburst,https://clutch.co/profile/moburst,4.9,42.0,"New York, NY",United States,https://www.moburst.com/make-my-website-better/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,,$150 - $199 / hr,50 - 249,,,"10% Web Design, 60% Mobile & App Marketing, 10% Media Planning & Buying+2 services, 10% Pay Per Click, 10% Social Media Marketing",Clutch.co,Unreachable,https://www.moburst.com/make-my-website-better/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-designers,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC,Social Media Marketing"
Three29,https://clutch.co/profile/three29,4.9,40.0,"Sacramento, CA",United States,https://three29.com/top-web-design-company-usa/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-design,,$100 - $149 / hr,10 - 49,,,"25% Web Design, 20% Web Development, 15% Pay Per Click+4 services, 10% AI Consulting, 10% Branding, 10% Marketing Strategy, 10% Search Engine Optimization",Clutch.co,Unreachable,https://three29.com/top-web-design-company-usa/?utm_source=clutch.co&utm_medium=referral&utm_campaign=web-design,"Design,Development,Marketing","Design Agencies,Web Design,PHP,Python & Django,Web Development,WordPress,Digital Marketing,Full-Service Digital,PPC"
Osedea,https://clutch.co/profile/osedea,4.9,38.0,"Montréal, Canada",Canada,https://www.osedea.com/landing/software-development/?utm_source=clutch.co&utm_medium=referral&utm_campaign=developers,,$100 - $149 / hr,50 - 249,,,"20/20 Reviews, 10/10 Clients & Experience, 9.7/10 Market Presence, 45% Custom Software Development, 55% Other",Clutch.co,Unreachable,https://www.osedea.com/landing/design/?utm_source=clutch.co&utm_medium=referral&utm_campaign=agencies-ui-ux,"Design,Development","Design Agencies,UI/UX Design,Custom Software Development,Flutter,Java"
"unosquare, LLC",https://clutch.co/profile/unosquare,4.9,38.0,"Portland, OR",United States,https://www.unosquare.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,"1,000 - 9,999",,,"20% Custom Software Development, 15% Digital Engineering, 15% IT Staff Augmentation+5 services, 10% Cloud Consulting & SI, 10% Enterprise App Modernization, 10% IT Managed Services, 10% Mobile App Development, 10% UX/UI Design",Clutch.co,Unreachable,https://www.unosquare.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","Design Agencies,UI/UX Design,Custom Software Development,All IT Services,IT Staff Augmentation,Managed IT (MSP)"
Avid Panda,https://clutch.co/profile/avid-panda,4.9,38.0,"Birmingham, England",England,https://avidpanda.com/,,$50 - $99 / hr,2 - 9,,,"25% Public Relations, 25% Search Engine Optimization, 15% Web Design+4 services, 10% Advertising, 10% Pay Per Click, 10% Social Media Marketing, 5% Web Development",Clutch.co,Unreachable,https://avidpanda.com/,"Design,Marketing","Design Agencies,Web Design,Digital Marketing,Full-Service Digital,PPC,PR Firms,Social Media Marketing"
FJ Solutions,https://clutch.co/profile/fj-solutions,4.9,37.0,"Miami, FL",United States,https://www.fjsolutions.com/ecommerce-development/clutch/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$50 - $99 / hr,10 - 49,,,"18.6/20 Reviews, 9.7/10 Clients & Experience, 9.3/10 Market Presence, 50% E-Commerce Development, 50% Other",Clutch.co,Unreachable,https://www.fjsolutions.com/ecommerce-development/clutch/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,Marketing","Design Agencies,Web Design,E-Commerce Development,Digital Marketing,Email Marketing,Full-Service Digital"
Sembit,https://clutch.co/profile/sembit,4.9,32.0,"Portland, OR",United States,https://www.sembit.com/Clutch/?utm_source=clutch&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,10 - 49,,,"40% Mobile App Development, 30% Web Development, 10% Custom Software Development+2 services, 10% IT Managed Services, 10% Web Design",Clutch.co,Unreachable,https://www.sembit.com/Clutch/?utm_source=clutch&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","Design Agencies,Web Design,.NET,App Development,Custom Software Development,Flutter,Java,PHP,Web Development,All IT Services,Managed IT (MSP)"
XWP,https://clutch.co/profile/xwp,4.9,30.0,"New York, NY",United States,https://xwp.co/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$150 - $199 / hr,50 - 249,,,"60% Web Development, 25% Web Design, 15% UX/UI Design",Clutch.co,Unreachable,https://xwp.co/contact/,"Design,Development","Design Agencies,UI/UX Design,Web Design,PHP,Web Development,WordPress"
Reckonsys,https://clutch.co/profile/reckonsys,4.9,27.0,"Bengaluru, India",India,http://www.reckonsys.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,$25 - $49 / hr,50 - 249,,,"10% Mobile App Development, 35% Generative AI, 25% AI Development+3 services, 10% AI Consulting, 10% Custom Software Development, 10% UX/UI Design",Clutch.co,Unreachable,http://www.reckonsys.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development","Design Agencies,UI/UX Design,App Development,Custom Software Development"
Mystic Media,https://clutch.co/profile/mystic-media,4.9,27.0,"Draper, UT",United States,https://www.mysticmediasoft.com/services/mobile.html?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers,,,10 - 49,,,"10% Mobile App Development, 10% AI Development, 10% API Development+7 services, 10% Cloud Consulting & SI, 10% Custom Software Development, 10% Enterprise App Modernization, 10% IoT Development, 10% UX/UI Design, 10% Web Design, 10% Web Development",Clutch.co,Unreachable,https://www.mysticmediasoft.com/?utm_source=clutch.co&utm_medium=referral,"Design,Development,IT Services","Design Agencies,UI/UX Design,Web Design,.NET,App Development,Custom Software Development,Flutter,Java,PHP,Python & Django,Web Development,WordPress,All IT Services"
Produktiv,https://clutch.co/profile/produktiv,4.9,26.0,"Oakville, Canada",Canada,https://produktiv.agency/?utm_source=clutch&utm_medium=referral&utm_campaign=homepage_subscription,,$100 - $149 / hr,10 - 49,,,"20% UX/UI Design, 15% Content Marketing, 15% Digital Strategy+4 services, 15% Low/No Code Development, 15% Pay Per Click, 10% Branding, 10% Web Development",Clutch.co,Unreachable,https://produktiv.agency/get-in-touch/,"Design,Development,Marketing","Design Agencies,UI/UX Design,PHP,Web Development,WordPress,Content Marketing,Digital Marketing,Full-Service Digital,PPC"
Koombea,https://clutch.co/profile/koombea,4.9,24.0,"Barranquilla, Colombia",Colombia,https://www.koombea.com/services/custom-mobile-app-development/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory-mobile-application-developers,,$50 - $99 / hr,50 - 249,,,"40% Mobile App Development, 20% Custom Software Development, 20% Web Development+2 services, 10% AI Development, 10% UX/UI Design",Clutch.co,Unreachable,https://www.koombea.com/contact/,"Design,Development","Design Agencies,UI/UX Design,App Development,Custom Software Development,Java,Web Development,WordPress"
Site Nine Studios,https://clutch.co/profile/site-nine-studios,4.9,24.0,,,https://siteninestudios.com/?utm_source=clutch.co&utm_medium=referral,,$50 - $99 / hr,2 - 9,,,"15% UX/UI Design, 45% Web Development, 30% Web Design+1 service, 10% E-Commerce Development",Clutch.co,Unreachable,https://siteninestudios.com/contact/,"Design,Development","Design Agencies,UI/UX Design,Web Design,E-Commerce Development,PHP,Web Development,WordPress"
Kubikware,https://clutch.co/profile/kubikware,4.9,24.0,"Aventura, FL",United States,https://www.kubikware.com/,,$50 - $99 / hr,50 - 249,,,"20% Mobile App Development, 40% IT Staff Augmentation, 20% UX/UI Design+1 service, 20% Web Development",Clutch.co,Unreachable,https://www.kubikware.com/,"Design,Development,IT Services","Design Agencies,UI/UX Design,.NET,App Development,PHP,Web Development,WordPress,IT Staff Augmentation"
SoftKraft,https://clutch.co/profile/softkraft,4.9,23.0,"Bielsko-Biała, Poland",Poland,https://www.softkraft.co/python-development-company/,,$50 - $99 / hr,10 - 49,,,"17.8/20 Reviews, 10/10 Clients & Experience, 8.2/10 Market Presence, 15% Web Development, 15% Web Development, 70% Other",Clutch.co,Unreachable,https://www.softkraft.co/,"Design,Development,IT Services","Design Agencies,Web Design,Custom Software Development,Python & Django,Web Development,All IT Services"
Transfuture,https://clutch.co/profile/transfuture,4.9,23.0,"Brooklyn, NY",United States,http://www.transfuture.com/?utm_source=clutch.co&utm_medium=referral,,$100 - $149 / hr,2 - 9,,,"40% Web Design, 30% Digital Strategy, 30% Web Development",Clutch.co,Unreachable,https://transfuture.com/contact/,"Design,Development","Design Agencies,Web Design,PHP,Web Development,WordPress"
True Market,https://clutch.co/profile/true-market,4.9,22.0,"Calgary, Canada",Canada,https://truemarket.ca?utm_source=Clutch&utm_medium=referral&utm_campaign=clutch_truemarket_profile,,$100 - $149 / hr,2 - 9,,,"15% Web Development, 40% Web Design, 15% Branding+3 services, 10% E-Commerce Development, 10% Graphic Design, 10% UX/UI Design",Clutch.co,Unreachable,https://truemarket.ca?utm_source=Clutch&utm_medium=referral&utm_campaign=clutch_truemarket_profile,"Design,Development","Design Agencies,UI/UX Design,Web Design,E-Commerce Development,PHP,Web Development,WordPress"
Offshorly,https://clutch.co/profile/offshorly,4.9,21.0,"Stamford, England",England,https://offshorly.com/cl-ldng-1/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,< $25 / hr,50 - 249,,,"10% UX/UI Design, 20% AI Development, 20% Custom Software Development+4 services, 15% Web Design, 15% Web Development, 10% API Development, 10% IT Staff Augmentation",Clutch.co,Unreachable,https://offshorly.com/cl-ldng-1/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,"Design,Development,IT Services","Design Agencies,UI/UX Design,Web Design,Custom Software Development,PHP,Web Development,WordPress,IT Staff Augmentation"
